city,date,pm2.5,pm10,no,no2,nox,nh3,co,so2,o3,aqi
Ernakulam,14-08-2022,8.08,11.78,0,2.7,14.05,0.28,206.95,1.3,34.33,1
Gurugram,14-08-2022,33.25,43.85,0.05,26.05,14.05,8.36,680.92,1.71,17.52,4
Guwahati,14-08-2022,14.86,18.64,0,7.54,14.05,4.12,480.65,3.87,15.74,2
Hyderabad,14-08-2022,3.22,3.91,0.01,6.25,14.05,1.12,243.66,3.55,24.68,1
Jaipur,14-08-2022,7.56,8.85,0,6.17,14.05,3.42,270.37,5.01,28.25,1
Jorapokhar,14-08-2022,24.49,26.3,0,12,14.05,1.03,413.89,16.21,31.11,3
Kochi,14-08-2022,8.08,11.78,0,2.7,14.05,0.28,206.95,1.3,34.33,1
Kolkata,14-08-2022,15.62,19.29,0.03,13.54,14.05,3.13,423.91,13.23,24.32,2
Lucknow,14-08-2022,77.44,81.23,0,5.91,14.05,3.8,667.57,5.01,85.83,5
Mumbai,14-08-2022,14.76,27.42,0,1.95,14.05,0.2,188.59,2.53,40.41,2
Patna,14-08-2022,20.03,21.76,0,11.48,14.05,2.25,507.35,8.7,37.55,3
Shillong,14-08-2022,1.38,1.71,0,1.39,14.05,0.49,243.66,0.38,24.32,1
Talcher,14-08-2022,14.81,15.15,0.01,13.37,14.05,0.3,307.08,25.03,20.38,2
Thiruvananthapuram,14-08-2022,11.32,15.51,0,6.68,14.05,0.76,273.7,4.05,25.03,2
Visakhapatnam,14-08-2022,3.64,5.73,0,2.78,14.05,2.94,257.02,1.53,23.96,1
Ahmedabad,15-08-2022,15.17,19.22,0.17,14.05,14.05,3.17,397.21,9.78,13.23,2
Aizawl,15-08-2022,5.97,7.86,0.92,1.76,14.05,2.44,240.33,0.86,0.1,1
Amaravati,15-08-2022,16.6,17.65,0,6.68,14.05,1.47,283.72,4.95,40.05,2
Amritsar,15-08-2022,61.82,65.87,0,6.6,14.05,7.16,594.14,3.99,65.09,5
Bengaluru,15-08-2022,4.09,5.88,0.05,10.97,14.05,2.22,310.42,3.1,19.85,1
Bhopal,15-08-2022,7.26,7.93,0.01,5.65,14.05,1.93,300.41,2.59,20.03,1
Brajrajnagar,15-08-2022,6.29,6.59,0.01,5.23,14.05,0.86,307.08,5.72,18.95,1
Chandigarh,15-08-2022,109.3,117.46,0,9.51,14.05,7.47,741,6.44,56.51,5
Chennai,15-08-2022,37.36,45.28,0,11.65,14.05,2.6,397.21,9.54,82.25,4
Coimbatore,15-08-2022,7.34,10.87,0.01,7.37,14.05,1.73,290.39,5.07,22.71,1
Delhi,15-08-2022,99.58,120.55,0.04,26.39,14.05,6.46,1188.28,27.66,18.06,5
Ernakulam,15-08-2022,5.91,10.07,0,1.99,14.05,0.18,190.26,1.07,39.34,1
Gurugram,15-08-2022,113.64,128.46,0.99,48.67,14.05,6.46,1415.25,17.4,2.32,5
Guwahati,15-08-2022,14.41,17.52,0.03,6.94,14.05,3.96,534.06,5.13,12.16,2
Hyderabad,15-08-2022,4.16,4.91,0.01,6.77,14.05,1.09,247,4.11,25.75,1
Jaipur,15-08-2022,6.71,8.33,0.01,8.05,14.05,3.23,343.8,3.37,26.46,1
Jorapokhar,15-08-2022,14.56,15.83,0.02,17.99,14.05,0.97,400.54,21.22,21.82,2
Kochi,15-08-2022,5.91,10.07,0,1.99,14.05,0.18,190.26,1.07,39.34,1
Kolkata,15-08-2022,17.06,20.12,0,10.62,14.05,2.85,360.49,13.59,40.77,2
Lucknow,15-08-2022,11.4,13.9,0,5.4,14.05,6.27,423.91,3.93,45.78,2
Mumbai,15-08-2022,12.94,42.09,0,2.01,14.05,0.28,185.25,2.56,43.27,3
Patna,15-08-2022,13.52,14.05,0,7.63,14.05,1.06,287.06,10.13,47.21,2
Shillong,15-08-2022,2.13,3.22,0,2.33,14.05,1.08,240.33,0.61,20.38,1
Talcher,15-08-2022,7.47,8,0,8.31,14.05,0.56,363.83,11.21,21.82,1
Thiruvananthapuram,15-08-2022,8.09,11.84,0,6.85,14.05,0.71,267.03,3.93,25.39,1
Visakhapatnam,15-08-2022,14.86,16.32,0,5.65,14.05,1.06,280.38,5.9,43.99,2
Ahmedabad,16-08-2022,14.72,18.33,0.73,17.65,14.05,3.48,440.6,13.47,6.44,2
Aizawl,16-08-2022,2.75,3.65,0,1.44,14.05,0.47,230.31,0.47,11.09,1
Amaravati,16-08-2022,12.24,14.97,0.01,11.65,14.05,2.79,393.87,5.36,20.74,2
Amritsar,16-08-2022,51.91,75.65,10.62,17.31,14.05,15.58,1321.79,5.72,0.03,5
Bengaluru,16-08-2022,10.07,16.01,4.02,21.76,14.05,3.29,554.08,4.59,1.48,2
Bhopal,16-08-2022,7.69,8.05,0.01,5.01,14.05,1.25,303.75,1.68,19.31,1
Brajrajnagar,16-08-2022,4.94,6.92,0,5.36,14.05,3.7,273.7,4.83,27.54,1
Chandigarh,16-08-2022,36.3,56.79,4.3,23.65,14.05,6.84,934.6,4.41,0.17,4
Chennai,16-08-2022,33.75,49.18,0,24.68,14.05,4.12,580.79,12.76,40.77,4
Coimbatore,16-08-2022,18.73,28.54,0.01,13.54,14.05,2.5,453.95,7.51,20.38,2
Delhi,16-08-2022,57.59,79.01,0,16.45,14.05,6.27,714.3,12.16,51.5,5
Ernakulam,16-08-2022,7.17,19.33,0,3.51,14.05,0.54,205.28,1.61,29.33,1
Gurugram,16-08-2022,85.81,117.01,0,55.52,14.05,8.61,1335.14,48.64,19.13,5
Guwahati,16-08-2022,11.65,16.43,0,6.68,14.05,4.43,393.87,4.89,36.84,2
Hyderabad,16-08-2022,3.21,5.19,0.03,8.23,14.05,1.49,280.38,4.47,22.89,1
Jaipur,16-08-2022,10.9,11.52,0,6.17,14.05,1.77,363.83,5.54,50.78,2
Jorapokhar,16-08-2022,48.52,58.64,14.98,41.47,14.05,1.8,827.79,82.02,0.03,4
Kochi,16-08-2022,7.17,19.33,0,3.51,14.05,0.54,205.28,1.61,29.33,1
Kolkata,16-08-2022,39.34,67.11,0.4,33.93,14.05,7.85,741,41.48,11.98,4
Lucknow,16-08-2022,20.05,21.7,0,3.94,14.05,2.79,387.19,8.94,87.26,3
Mumbai,16-08-2022,7.23,11.74,0.01,2.78,14.05,0.47,201.94,3.19,29.33,1
Patna,16-08-2022,37.43,44.25,0,13.54,14.05,5.13,467.3,18.6,45.42,4
Shillong,16-08-2022,2.74,3.71,0,2.46,14.05,0.65,240.33,0.63,38.62,1
Talcher,16-08-2022,35.29,39.13,0,7.37,14.05,1.57,467.3,5.3,30.04,4
Thiruvananthapuram,16-08-2022,12.64,21.17,0,11.82,14.05,1.42,347.14,6.38,22.71,2
Visakhapatnam,16-08-2022,17.3,26.5,0,3.94,14.05,0.61,257.02,4.89,58.65,2
Ahmedabad,17-08-2022,7.04,7.95,0.25,10.88,14.05,1.58,300.41,9.66,11,1
Aizawl,17-08-2022,7.15,9.41,0.09,2.12,14.05,0.66,263.69,0.56,1.42,1
Amaravati,17-08-2022,47.69,58.97,0,8.4,14.05,2.37,440.6,7.63,62.94,4
Amritsar,17-08-2022,70.43,83.23,0,15.42,14.05,9.12,867.84,5.13,45.78,5
Bengaluru,17-08-2022,54.55,66.31,88.51,39.41,14.05,4.81,2616.88,8.11,0,5
Bhopal,17-08-2022,14.39,15.9,0.02,9.25,14.05,1.57,283.72,6.56,16.27,2
Brajrajnagar,17-08-2022,24.18,31.63,0.07,8.83,14.05,6.59,527.38,1.27,10.46,3
Chandigarh,17-08-2022,12.35,14.48,0,5.44,14.05,3.01,397.21,2.47,40.41,2
Chennai,17-08-2022,35.88,41.73,0,27.08,14.05,3.64,687.6,12.99,42.92,4
Coimbatore,17-08-2022,13.47,21.12,0.03,12.51,14.05,2.69,393.87,7.63,18.24,2
Delhi,17-08-2022,37.14,43.73,0,20.91,14.05,6.71,447.27,35.29,56.51,4
Ernakulam,17-08-2022,5.39,14.85,0.01,3.64,14.05,0.55,206.95,1.59,22.53,1
Gurugram,17-08-2022,13.64,17.29,0,9.6,14.05,5.76,333.79,5.9,31.11,2
Guwahati,17-08-2022,35.9,53.26,6.03,10.28,14.05,7.16,907.9,5.07,0.11,4
Hyderabad,17-08-2022,6.36,12.08,0.16,12.85,14.05,2.53,367.16,7.39,14.84,1
Jaipur,17-08-2022,15.53,16.49,0.03,9.94,14.05,1.82,413.89,6.68,16.81,2
Jorapokhar,17-08-2022,48.5,60.16,1.51,30.85,14.05,3.64,1014.71,74.39,5.36,4
Kochi,17-08-2022,5.39,14.85,0.01,3.64,14.05,0.55,206.95,1.59,22.53,1
Kolkata,17-08-2022,100.84,126.45,0,39.07,14.05,9.12,1094.82,48.64,40.41,5
Lucknow,17-08-2022,54.51,73.9,0.01,17.31,14.05,7.41,700.95,6.62,20.56,5
Mumbai,17-08-2022,13.19,19.11,0,2.55,14.05,0.28,201.94,3.13,33.97,2
Patna,17-08-2022,115.62,170.12,12.74,36.67,14.05,15.71,1895.9,14.07,0.03,5
Shillong,17-08-2022,17.91,24.26,1.49,9.42,14.05,2.6,520.71,1.4,1.59,2
Talcher,17-08-2022,18.14,24.64,0.01,6.17,14.05,2.44,534.06,0.85,12.87,2
Thiruvananthapuram,17-08-2022,14.05,26.81,0.02,13.71,14.05,1.38,363.83,7.99,15.02,2
Visakhapatnam,17-08-2022,75.11,82.12,0,5.06,14.05,0.12,417.23,9.78,87.26,5
Ahmedabad,18-08-2022,15.98,20.56,0.18,12.68,14.05,1.93,267.03,14.54,13.05,2
Aizawl,18-08-2022,10.18,10.62,1.27,2.14,14.05,0.36,270.37,0.37,0.26,2
Amaravati,18-08-2022,51.68,62.9,0.03,20.22,14.05,4.31,834.47,7.63,23.25,5
Amritsar,18-08-2022,63.96,73.09,0,12.68,14.05,9.63,667.57,10.61,65.09,5
Bengaluru,18-08-2022,8.23,12.31,5.25,20.22,14.05,3.99,534.06,4.35,3.4,1
Bhopal,18-08-2022,9.59,11.1,0,2.91,14.05,2.37,257.02,1.86,41.48,1
Brajrajnagar,18-08-2022,40.12,44.47,0,5.48,14.05,3.7,433.92,2.32,31.47,4
Chandigarh,18-08-2022,39.03,46.86,0,9.68,14.05,5.76,500.68,4.47,54.36,4
Chennai,18-08-2022,13.66,16.65,0,12.34,14.05,1.52,360.49,9.66,45.78,2
Coimbatore,18-08-2022,6.11,9.87,0.07,10.54,14.05,1.85,340.46,6.97,12.7,1
Delhi,18-08-2022,136.25,202.44,18.78,64.43,14.05,10.13,2670.29,41.01,0,5
Ernakulam,18-08-2022,5.24,9.59,0,2.68,14.05,0.28,203.61,1.31,31.47,1
Gurugram,18-08-2022,22.37,28.53,0,11.65,14.05,5.45,367.16,3.4,51.5,3
Guwahati,18-08-2022,57.57,76.18,1.77,16.11,14.05,7.98,1028.06,5.78,1.54,5
Hyderabad,18-08-2022,6.3,10.06,0.02,11.65,14.05,3.61,323.77,7.51,25.75,1
Jaipur,18-08-2022,18.63,23.04,0,11.14,14.05,3.39,337.12,8.82,28.97,2
Jorapokhar,18-08-2022,71.02,90.39,0.01,22.28,14.05,3.55,801.09,9.54,20.92,5
Kochi,18-08-2022,5.24,9.59,0,2.68,14.05,0.28,203.61,1.31,31.47,1
Kolkata,18-08-2022,108.22,140.36,6.71,47.98,14.05,10.01,1495.36,50.54,0.49,5
Lucknow,18-08-2022,66.97,94.12,0.1,27.42,14.05,10.51,1081.47,12.28,11.62,5
Mumbai,18-08-2022,14.3,29.2,0.01,3.13,14.05,0.4,203.61,3.78,30.4,2
Patna,18-08-2022,81.31,102.85,0,21.76,14.05,8.74,894.55,11.32,46.49,5
Shillong,18-08-2022,47.29,54.5,0.02,49.35,14.05,26.85,1121.52,14.54,5.05,4
Talcher,18-08-2022,13.56,14.97,0,3.98,14.05,1.54,310.42,5.13,29.68,2
Thiruvananthapuram,18-08-2022,15.36,25.51,0.02,11.48,14.05,1.27,333.79,7.39,16.81,2
Visakhapatnam,18-08-2022,53.25,59.48,0,7.11,14.05,0.76,467.3,10.73,73.67,5
Ahmedabad,19-08-2022,14.9,18.43,0.18,15.77,14.05,2.94,377.18,12.87,13.41,2
Aizawl,19-08-2022,5.44,7.53,0.04,4.33,14.05,1.82,300.41,0.86,2.84,1
Amaravati,19-08-2022,19.15,27.43,1.15,16.45,14.05,6.97,540.73,7.75,1.97,2
Amritsar,19-08-2022,60.13,72.57,0,19.54,14.05,10.13,700.95,3.55,41.48,5
Bengaluru,19-08-2022,6.46,8.77,5.03,18.34,14.05,2.37,507.35,5.42,0.47,1
Bhopal,19-08-2022,11.17,14.93,0,5.27,14.05,3.64,297.07,3.37,31.11,2
Brajrajnagar,19-08-2022,33.52,36.1,0.02,21.25,14.05,1.95,320.43,20.27,10.37,4
Chandigarh,19-08-2022,178.99,212.56,0.01,29.47,14.05,8.11,1081.47,15.97,22.17,5
Chennai,19-08-2022,36.78,38.19,0.01,15.59,14.05,1.25,514.03,10.13,37.19,4
Coimbatore,19-08-2022,7.31,10.8,0.02,10.11,14.05,1.63,330.45,7.45,16.63,1
Delhi,19-08-2022,34.02,52.33,0,23.65,14.05,13.43,747.68,16.21,47.92,4
Ernakulam,19-08-2022,3.41,7.99,0,2.16,14.05,0.19,195.26,1.16,32.19,1
Gurugram,19-08-2022,18.63,25.67,0,16.96,14.05,13.43,507.35,2.47,36.84,2
Guwahati,19-08-2022,32.7,48.4,0.18,12.85,14.05,4.5,700.95,2.74,5.36,4
Hyderabad,19-08-2022,3.89,6.51,0.07,10.2,14.05,3.39,303.75,5.25,16.99,1
Jaipur,19-08-2022,17.43,20.91,0,10.37,14.05,4.62,440.6,8.7,42.56,2
Jorapokhar,19-08-2022,18.06,21.85,0,15.42,14.05,1.31,403.88,20.5,38.98,2
Kochi,19-08-2022,3.41,7.99,0,2.16,14.05,0.19,195.26,1.16,32.19,1
Kolkata,19-08-2022,86.23,99.51,8.83,55.52,14.05,3.74,1121.52,69.62,0.16,5
Lucknow,19-08-2022,30.23,39.98,0,13.02,14.05,9.25,473.98,9.89,48.64,4
Mumbai,19-08-2022,15.44,33.07,0.01,3.51,14.05,0.43,206.95,4.23,31.11,2
Patna,19-08-2022,52.68,61.83,0,11.31,14.05,8.49,520.71,11.68,74.39,5
Shillong,19-08-2022,6.79,8.27,0,3.9,14.05,0.86,367.16,1.52,14.31,1
Talcher,19-08-2022,27.38,28.92,0,13.71,14.05,0.1,303.75,23.37,25.75,4
Thiruvananthapuram,19-08-2022,15.82,20.42,0.04,14.57,14.05,0.99,393.87,7.75,12.52,2
Visakhapatnam,19-08-2022,11.45,17.05,0.03,9.42,14.05,3.8,410.56,5.48,10.01,2
Ahmedabad,20-08-2022,24.84,29.68,1.54,21.42,14.05,4.12,594.14,18.12,3.4,3
Aizawl,20-08-2022,8.23,9.32,2.74,1.44,14.05,1.01,260.35,0.53,0.06,1
Amaravati,20-08-2022,16.67,21.48,0.28,14.39,14.05,2.91,467.3,6.56,4.96,2
Amritsar,20-08-2022,55.44,84.36,12.29,45.24,14.05,25.08,1949.31,6.32,0.01,5
Bengaluru,20-08-2022,2.36,3.97,0.16,9.42,14.05,2.66,310.42,3.07,13.59,1
Bhopal,20-08-2022,9.88,11.04,0,4.93,14.05,2.31,290.39,3.07,32.54,1
Brajrajnagar,20-08-2022,35.04,35.94,0.07,29.47,14.05,0.72,343.8,41.96,6.35,4
Chandigarh,20-08-2022,50.72,59.35,0,13.37,14.05,3.96,680.92,4.23,40.77,5
Chennai,20-08-2022,23.96,31.49,6.82,35.64,14.05,6.71,821.11,13.95,0.18,3
Coimbatore,20-08-2022,5.58,9.3,0.03,9.25,14.05,1.76,317.1,6.56,16.09,1
Delhi,20-08-2022,51.48,109.41,1.98,38.73,14.05,14.19,1281.74,16.45,2.91,5
Ernakulam,20-08-2022,5.27,15.06,0,2.55,14.05,0.28,201.94,1.34,27.18,1
Gurugram,20-08-2022,5.8,9.68,0,8.83,14.05,10.39,353.81,1.62,50.78,1
Guwahati,20-08-2022,52.46,63.99,1.96,19.54,14.05,14.57,1081.47,8.46,0.98,5
Hyderabad,20-08-2022,2.96,5.18,0.07,9,14.05,3.51,283.72,3.93,15.91,1
Jaipur,20-08-2022,18.69,25.41,0,14.91,14.05,5.45,500.68,6.68,27.18,2
Jorapokhar,20-08-2022,23.45,24.23,0,5.57,14.05,0.8,460.62,6.02,70.1,3
Kochi,20-08-2022,5.27,15.06,0,2.55,14.05,0.28,201.94,1.34,27.18,1
Kolkata,20-08-2022,22.56,24.06,0.02,16.45,14.05,2.34,607.49,16.93,27.18,3
Lucknow,20-08-2022,64.58,71.91,0,19.19,14.05,5.07,814.44,23.84,41.13,5
Mumbai,20-08-2022,15.39,34.98,0.02,4.8,14.05,0.88,216.96,5.54,25.39,2
Patna,20-08-2022,48.63,61.44,0,20.05,14.05,7.66,894.55,15.97,43.27,4
Shillong,20-08-2022,3.77,4.6,0,2.14,14.05,0.66,320.43,0.95,32.54,1
Talcher,20-08-2022,27.87,28.32,0.01,19.71,14.05,0,340.46,44.35,20.38,4
Thiruvananthapuram,20-08-2022,11.5,17.12,0.03,12.17,14.05,0.93,337.12,7.09,13.23,2
Visakhapatnam,20-08-2022,10.37,13.15,0,4.2,14.05,2.25,310.42,2.77,28.61,2
Ahmedabad,21-08-2022,15.09,18.71,0.25,11.82,14.05,2.94,360.49,10.73,10.55,2
Aizawl,21-08-2022,6.37,7.83,0.15,1.93,14.05,0.98,243.66,0.47,0.62,1
Amaravati,21-08-2022,7.19,10.43,0,8.74,14.05,6.78,337.12,4.89,22.71,1
Amritsar,21-08-2022,51.77,59.99,0,15.25,14.05,8.36,834.47,5.96,26.11,5
Bengaluru,21-08-2022,1.57,2.56,0.21,9.34,14.05,2.18,290.39,2.62,10.37,1
Bhopal,21-08-2022,15,16.31,0,4.03,14.05,2.44,300.41,1.94,32.9,2
Brajrajnagar,21-08-2022,11.57,11.82,0,8.4,14.05,1,363.83,5.3,23.25,2
Chandigarh,21-08-2022,92.45,114.99,1.08,27.08,14.05,5.95,907.9,8.46,2.08,5
Chennai,21-08-2022,39.19,48.6,0,21.93,14.05,3.96,607.49,9.42,36.84,4
Coimbatore,21-08-2022,3.72,6.06,0.01,6,14.05,1.36,270.37,4.47,19.13,1
